Original Prediction,Adversary Prediction,Truth,epsilon
1,8,1,1.0
6,2,6,1.0
6,6,6,1.0
2,8,2,1.0
6,8,6,1.0
5,8,5,1.0
0,2,0,1.0
2,2,2,1.0
8,8,8,1.0
2,8,2,1.0
5,5,5,1.0
2,2,2,1.0
1,8,1,1.0
4,2,4,1.0
9,8,9,1.0
3,8,3,1.0
0,2,0,1.0
9,2,9,1.0
0,0,0,1.0
6,8,6,1.0
0,0,0,1.0
7,8,7,1.0
0,0,0,1.0
5,8,5,1.0
5,8,5,1.0
4,8,4,1.0
2,2,2,1.0
7,2,7,1.0
0,2,0,1.0
5,8,5,1.0
1,8,1,1.0
6,8,6,1.0
7,2,7,1.0
2,2,2,1.0
9,2,9,1.0
3,8,3,1.0
1,8,1,1.0
8,8,8,1.0
5,8,5,1.0
8,8,8,1.0
6,8,6,1.0
9,2,9,1.0
6,8,6,1.0
3,3,3,1.0
6,2,6,1.0
6,8,6,1.0
9,8,9,1.0
1,8,1,1.0
2,8,2,1.0
3,2,3,1.0
6,8,6,1.0
4,8,4,1.0
4,2,4,1.0
7,2,7,1.0
6,6,6,1.0
0,2,0,1.0
3,8,2,1.0
0,2,0,1.0
7,2,7,1.0
9,8,9,1.0
9,8,9,1.0
1,8,1,1.0
7,2,7,1.0
9,2,9,1.0
3,2,3,1.0
2,8,2,1.0
2,2,2,1.0
4,8,4,1.0
2,2,7,1.0
7,8,7,1.0
9,8,9,1.0
2,2,2,1.0
6,6,6,1.0
2,2,2,1.0
6,6,6,1.0
9,8,9,1.0
3,8,3,1.0
2,2,2,1.0
5,8,5,1.0
3,3,3,1.0
6,8,6,1.0
4,4,4,1.0
3,2,3,1.0
1,8,1,1.0
7,8,7,1.0
8,8,8,1.0
6,2,6,1.0
8,8,8,1.0
1,8,1,1.0
9,2,9,1.0
5,8,5,1.0
9,8,9,1.0
6,2,6,1.0
1,8,1,1.0
1,8,1,1.0
5,8,5,1.0
0,2,0,1.0
4,8,4,1.0
0,8,0,1.0
6,8,6,1.0
9,8,9,1.0
8,8,8,1.0
3,8,3,1.0
9,8,9,1.0
7,2,9,1.0
4,8,4,1.0
1,2,1,1.0
8,8,8,1.0
7,2,7,1.0
0,0,0,1.0
1,8,1,1.0
6,8,6,1.0
7,2,7,1.0
0,8,0,1.0
0,8,0,1.0
5,8,5,1.0
5,5,5,1.0
5,2,5,1.0
4,8,4,1.0
6,8,6,1.0
5,8,5,1.0
2,2,2,1.0
2,2,2,1.0
4,8,4,1.0
6,8,6,1.0
7,2,7,1.0
5,8,5,1.0
6,8,6,1.0
0,0,0,1.0
3,2,3,1.0
9,8,9,1.0
6,2,6,1.0
3,8,3,1.0
5,5,5,1.0
9,8,9,1.0
9,8,9,1.0
7,2,7,1.0
1,8,1,1.0
2,2,2,1.0
7,2,7,1.0
9,8,9,1.0
5,8,5,1.0
0,2,0,1.0
5,8,5,1.0
7,2,7,1.0
2,2,2,1.0
9,8,9,1.0
8,8,2,1.0
9,8,9,1.0
7,8,7,1.0
2,2,2,1.0
3,8,3,1.0
2,2,2,1.0
6,2,6,1.0
7,8,7,1.0
3,2,3,1.0
9,2,9,1.0
6,8,6,1.0
7,2,7,1.0
8,8,8,1.0
3,2,3,1.0
6,8,6,1.0
3,8,3,1.0
7,2,7,1.0
0,2,0,1.0
9,8,9,1.0
5,8,5,1.0
8,8,8,1.0
1,8,1,1.0
1,2,1,1.0
4,2,4,1.0
9,8,9,1.0
7,2,7,1.0
1,2,1,1.0
1,8,1,1.0
5,8,5,1.0
7,8,7,1.0
3,3,3,1.0
4,2,4,1.0
1,2,1,1.0
3,3,3,1.0
4,2,4,1.0
0,2,0,1.0
9,8,9,1.0
3,3,3,1.0
8,8,8,1.0
3,8,3,1.0
1,8,1,1.0
0,0,0,1.0
6,6,6,1.0
5,5,5,1.0
5,5,5,1.0
4,2,4,1.0
0,0,0,1.0
8,8,8,1.0
7,8,7,1.0
1,8,1,1.0
4,8,4,1.0
5,8,5,1.0
3,8,3,1.0
4,8,4,1.0
0,8,9,1.0
2,2,2,1.0
3,8,3,1.0
1,2,1,1.0
5,8,5,1.0
2,8,8,1.0
2,2,2,1.0
8,8,8,1.0
5,5,5,1.0
1,2,7,1.0
1,8,1,1.0
4,8,4,1.0
9,8,9,1.0
5,5,5,1.0
1,8,1,1.0
2,2,2,1.0
4,8,4,1.0
9,8,9,1.0
1,8,1,1.0
1,2,1,1.0
2,2,2,1.0
2,2,2,1.0
7,2,7,1.0
7,2,7,1.0
0,2,0,1.0
1,2,1,1.0
9,2,9,1.0
2,2,2,1.0
1,8,1,1.0
5,5,5,1.0
6,8,6,1.0
2,2,2,1.0
5,8,5,1.0
7,2,7,1.0
7,2,7,1.0
4,2,9,1.0
2,2,2,1.0
3,8,3,1.0
4,2,4,1.0
3,3,3,1.0
1,8,1,1.0
2,2,2,1.0
5,8,5,1.0
9,8,9,1.0
5,5,5,1.0
5,8,5,1.0
7,2,7,1.0
3,3,3,1.0
7,2,7,1.0
1,8,1,1.0
3,8,3,1.0
7,2,7,1.0
8,8,8,1.0
5,5,5,1.0
2,2,2,1.0
2,2,8,1.0
1,8,1,1.0
7,2,7,1.0
1,8,1,1.0
0,2,0,1.0
5,8,5,1.0
9,2,4,1.0
9,8,8,1.0
2,2,2,1.0
0,0,0,1.0
9,8,9,1.0
6,8,6,1.0
0,8,0,1.0
4,8,4,1.0
2,2,2,1.0
2,2,2,1.0
9,8,9,1.0
9,8,9,1.0
8,8,8,1.0
8,8,8,1.0
3,8,3,1.0
2,8,2,1.0
3,8,3,1.0
8,8,8,1.0
7,8,7,1.0
3,2,3,1.0
6,2,6,1.0
5,8,5,1.0
8,8,8,1.0
4,8,4,1.0
1,8,1,1.0
5,8,5,1.0
1,8,1,1.0
8,8,8,1.0
6,2,6,1.0
1,8,1,1.0
9,2,9,1.0
5,8,5,1.0
4,8,4,1.0
1,8,1,1.0
7,2,7,1.0
0,2,0,1.0
1,8,1,1.0
1,8,1,1.0
0,8,6,1.0
0,5,0,1.0
9,2,9,1.0
9,2,9,1.0
1,8,1,1.0
2,2,2,1.0
6,2,6,1.0
6,2,6,1.0
2,2,2,1.0
2,2,2,1.0
0,8,0,1.0
6,8,6,1.0
8,8,8,1.0
1,8,1,1.0
2,2,2,1.0
8,8,8,1.0
6,8,6,1.0
6,5,6,1.0
8,8,8,1.0
4,8,4,1.0
2,8,2,1.0
8,8,8,1.0
4,2,4,1.0
9,8,4,1.0
7,8,7,1.0
1,8,1,1.0
6,8,6,1.0
0,8,0,1.0
7,2,7,1.0
5,8,5,1.0
0,0,0,1.0
1,8,1,1.0
0,8,0,1.0
2,2,2,1.0
4,8,4,1.0
3,3,3,1.0
0,8,0,1.0
6,8,6,1.0
3,8,3,1.0
1,2,1,1.0
7,2,7,1.0
4,4,4,1.0
0,2,0,1.0
0,0,0,1.0
8,8,8,1.0
9,8,9,1.0
1,8,1,1.0
8,8,8,1.0
0,8,0,1.0
1,8,1,1.0
5,5,5,1.0
3,3,3,1.0
4,2,4,1.0
7,8,7,1.0
0,0,0,1.0
8,8,8,1.0
2,2,2,1.0
3,3,3,1.0
6,8,6,1.0
3,8,3,1.0
0,8,0,1.0
4,8,4,1.0
7,2,7,1.0
2,2,2,1.0
2,2,2,1.0
5,8,5,1.0
8,8,8,1.0
6,2,6,1.0
6,2,6,1.0
2,2,2,1.0
1,8,1,1.0
1,8,1,1.0
3,2,3,1.0
6,6,6,1.0
7,2,2,1.0
4,8,4,1.0
9,8,9,1.0
1,5,1,1.0
2,8,2,1.0
4,2,4,1.0
2,2,2,1.0
0,2,0,1.0
0,2,0,1.0
2,8,2,1.0
8,8,8,1.0
2,8,2,1.0
2,2,2,1.0
6,2,6,1.0
4,8,4,1.0
9,8,9,1.0
1,8,1,1.0
3,3,3,1.0
8,8,2,1.0
4,2,4,1.0
9,8,9,1.0
8,8,8,1.0
8,8,8,1.0
0,2,0,1.0
3,2,3,1.0
8,8,8,1.0
9,8,9,1.0
7,8,7,1.0
6,8,6,1.0
5,5,5,1.0
6,2,6,1.0
2,2,2,1.0
0,2,0,1.0
7,2,7,1.0
4,2,4,1.0
1,8,1,1.0
4,2,4,1.0
1,8,1,1.0
2,2,2,1.0
2,2,2,1.0
2,2,2,1.0
0,2,0,1.0
4,2,4,1.0
3,3,3,1.0
7,8,7,1.0
8,8,3,1.0
1,8,1,1.0
5,5,5,1.0
2,2,7,1.0
3,8,3,1.0
1,8,1,1.0
7,2,7,1.0
0,8,0,1.0
8,8,8,1.0
3,8,5,1.0
1,2,1,1.0
5,5,5,1.0
0,8,0,1.0
8,8,8,1.0
4,8,4,1.0
6,2,6,1.0
9,8,9,1.0
4,8,4,1.0
2,8,7,1.0
2,8,2,1.0
7,2,7,1.0
7,8,7,1.0
7,2,7,1.0
8,8,8,1.0
1,2,1,1.0
9,8,9,1.0
3,3,3,1.0
9,8,9,1.0
4,8,4,1.0
7,2,7,1.0
4,8,4,1.0
2,2,2,1.0
0,2,0,1.0
4,8,4,1.0
7,2,7,1.0
1,8,1,1.0
1,8,1,1.0
0,8,8,1.0
6,2,6,1.0
2,2,2,1.0
9,8,9,1.0
8,8,8,1.0
7,2,7,1.0
0,2,0,1.0
3,3,3,1.0
9,2,9,1.0
7,8,7,1.0
6,2,6,1.0
9,8,9,1.0
0,2,0,1.0
1,8,1,1.0
7,2,7,1.0
3,3,3,1.0
7,2,7,1.0
9,8,9,1.0
5,8,5,1.0
7,2,7,1.0
3,8,3,1.0
6,8,6,1.0
7,2,7,1.0
8,8,8,1.0
7,2,7,1.0
3,8,3,1.0
7,2,7,1.0
7,2,7,1.0
4,2,4,1.0
5,8,5,1.0
8,8,8,1.0
6,2,6,1.0
3,5,3,1.0
7,8,7,1.0
4,2,4,1.0
5,8,5,1.0
7,2,7,1.0
7,2,7,1.0
6,8,6,1.0
7,2,7,1.0
8,8,8,1.0
9,8,9,1.0
0,8,0,1.0
5,5,5,1.0
2,2,2,1.0
8,8,8,1.0
8,8,5,1.0
0,2,0,1.0
5,8,5,1.0
7,3,9,1.0
4,2,4,1.0
7,2,7,1.0
8,8,8,1.0
7,2,7,1.0
3,8,3,1.0
9,2,9,1.0
8,8,8,1.0
6,8,6,1.0
9,8,9,1.0
5,8,5,1.0
1,8,1,1.0
9,8,9,1.0
8,8,8,1.0
8,8,8,1.0
1,8,1,1.0
9,8,9,1.0
0,8,0,1.0
0,0,0,1.0
2,2,2,1.0
9,8,9,1.0
6,2,6,1.0
5,5,5,1.0
2,2,2,1.0
1,8,1,1.0
9,8,9,1.0
1,8,1,1.0
0,0,0,1.0
7,2,7,1.0
5,8,5,1.0
3,8,3,1.0
3,8,3,1.0
2,2,2,1.0
1,2,1,1.0
5,8,5,1.0
4,2,4,1.0
6,8,6,1.0
4,2,4,1.0
5,8,5,1.0
8,8,8,1.0
2,2,2,1.0
8,8,0,1.0
1,8,1,1.0
4,2,4,1.0
1,8,1,1.0
2,2,2,1.0
7,2,7,1.0
4,8,4,1.0
3,8,3,1.0
3,3,3,1.0
5,5,5,1.0
2,2,2,1.0
3,3,3,1.0
4,2,4,1.0
2,2,2,1.0
9,8,9,1.0
1,2,1,1.0
0,8,0,1.0
3,3,3,1.0
4,2,4,1.0
5,8,5,1.0
7,2,7,1.0
6,2,6,1.0
2,2,2,1.0
8,8,5,1.0
4,8,4,1.0
5,8,5,1.0
1,8,1,1.0
2,2,2,1.0
4,4,4,1.0
3,8,3,1.0
8,8,8,1.0
2,2,2,1.0
5,8,5,1.0
8,8,8,1.0
2,2,2,1.0
3,3,3,1.0
1,2,1,1.0
1,2,1,1.0
7,2,7,1.0
4,8,4,1.0
3,2,3,1.0
7,2,7,1.0
6,0,6,1.0
3,8,3,1.0
2,2,2,1.0
4,8,4,1.0
3,8,3,1.0
1,8,1,1.0
0,0,6,1.0
4,8,4,1.0
8,8,8,1.0
5,8,5,1.0
5,8,5,1.0
4,8,4,1.0
6,2,6,1.0
7,2,7,1.0
6,2,6,1.0
2,2,2,1.0
9,8,9,1.0
7,2,7,1.0
4,8,4,1.0
2,2,2,1.0
9,2,9,1.0
5,8,5,1.0
9,2,9,1.0
1,2,1,1.0
1,8,1,1.0
4,8,4,1.0
3,8,3,1.0
4,8,4,1.0
8,8,8,1.0
1,8,6,1.0
1,8,1,1.0
0,2,0,1.0
9,8,9,1.0
8,8,8,1.0
1,8,1,1.0
1,8,1,1.0
4,8,4,1.0
1,8,1,1.0
3,8,3,1.0
4,8,4,1.0
9,8,9,1.0
1,2,1,1.0
5,8,5,1.0
6,6,6,1.0
5,5,5,1.0
2,2,2,1.0
2,2,2,1.0
3,8,3,1.0
1,8,1,1.0
2,2,2,1.0
9,8,9,1.0
1,8,1,1.0
4,8,4,1.0
1,8,1,1.0
7,8,7,1.0
5,5,5,1.0
0,2,0,1.0
9,8,9,1.0
8,8,8,1.0
7,2,7,1.0
1,8,1,1.0
3,8,3,1.0
7,2,7,1.0
5,8,5,1.0
4,8,4,1.0
3,3,3,1.0
8,8,8,1.0
4,8,4,1.0
4,2,4,1.0
1,8,1,1.0
1,2,1,1.0
8,8,8,1.0
9,8,9,1.0
7,2,7,1.0
0,0,0,1.0
5,8,5,1.0
2,2,2,1.0
6,2,6,1.0
9,8,9,1.0
1,8,1,1.0
0,0,0,1.0
7,2,7,1.0
6,2,6,1.0
3,3,3,1.0
3,2,3,1.0
2,2,2,1.0
7,8,7,1.0
3,3,3,1.0
5,5,5,1.0
0,8,0,1.0
8,8,8,1.0
1,8,1,1.0
5,8,5,1.0
1,8,1,1.0
2,2,2,1.0
4,8,4,1.0
8,8,8,1.0
5,5,5,1.0
4,8,4,1.0
5,5,5,1.0
6,8,6,1.0
2,2,2,1.0
3,8,3,1.0
5,8,5,1.0
5,8,5,1.0
6,6,6,1.0
2,2,2,1.0
0,2,0,1.0
5,8,5,1.0
7,2,7,1.0
5,8,5,1.0
1,8,1,1.0
3,3,3,1.0
9,8,9,1.0
6,2,6,1.0
7,2,7,1.0
9,2,9,1.0
2,2,7,1.0
4,8,4,1.0
2,2,2,1.0
1,8,1,1.0
5,2,5,1.0
3,3,3,1.0
8,8,8,1.0
7,8,7,1.0
6,2,6,1.0
8,8,8,1.0
7,2,7,1.0
4,2,4,1.0
6,8,6,1.0
7,8,7,1.0
4,8,4,1.0
6,2,6,1.0
3,8,3,1.0
8,8,8,1.0
2,2,2,1.0
5,8,6,1.0
9,8,9,1.0
3,8,3,1.0
6,2,6,1.0
9,8,9,1.0
6,2,4,1.0
4,8,4,1.0
2,2,2,1.0
2,2,2,1.0
5,8,5,1.0
5,5,5,1.0
0,6,0,1.0
8,8,8,1.0
8,8,8,1.0
4,2,4,1.0
6,8,6,1.0
8,8,8,1.0
7,2,7,1.0
8,8,8,1.0
3,3,3,1.0
2,2,2,1.0
2,2,2,1.0
3,8,3,1.0
9,8,9,1.0
8,8,8,1.0
1,8,1,1.0
1,8,1,1.0
9,8,9,1.0
1,8,1,1.0
1,8,1,1.0
8,8,8,1.0
1,2,1,1.0
1,8,1,1.0
5,5,5,1.0
8,8,8,1.0
5,5,5,1.0
9,8,9,1.0
0,2,0,1.0
1,2,1,1.0
1,8,1,1.0
8,8,8,1.0
5,8,5,1.0
0,8,0,1.0
3,2,3,1.0
2,2,2,1.0
1,8,1,1.0
0,8,0,1.0
4,4,4,1.0
5,8,5,1.0
1,8,1,1.0
3,3,3,1.0
8,8,8,1.0
1,8,1,1.0
7,2,7,1.0
8,8,8,1.0
0,8,0,1.0
2,8,2,1.0
8,8,8,1.0
3,3,3,1.0
5,5,5,1.0
6,8,6,1.0
5,8,5,1.0
6,6,6,1.0
8,8,8,1.0
3,8,3,1.0
0,0,0,1.0
3,8,3,1.0
4,2,4,1.0
5,8,5,1.0
0,2,0,1.0
7,2,7,1.0
0,8,0,1.0
7,2,7,1.0
6,2,6,1.0
2,2,2,1.0
6,6,6,1.0
7,8,7,1.0
0,8,0,1.0
3,3,3,1.0
9,8,9,1.0
7,2,7,1.0
0,8,0,1.0
3,3,3,1.0
7,8,7,1.0
5,8,5,1.0
0,8,0,1.0
9,8,9,1.0
2,2,2,1.0
9,8,9,1.0
7,8,7,1.0
2,2,2,1.0
2,2,2,1.0
9,2,9,1.0
6,6,6,1.0
4,2,4,1.0
1,8,1,1.0
7,8,7,1.0
5,8,5,1.0
2,2,2,1.0
6,2,6,1.0
2,8,2,1.0
6,2,6,1.0
8,8,8,1.0
0,2,0,1.0
4,4,4,1.0
5,8,5,1.0
5,8,5,1.0
3,3,3,1.0
7,8,7,1.0
0,8,0,1.0
1,8,1,1.0
9,8,9,1.0
3,3,3,1.0
7,2,7,1.0
6,2,6,1.0
5,8,5,1.0
0,8,0,1.0
9,8,9,1.0
8,8,8,1.0
2,2,2,1.0
7,2,7,1.0
0,2,0,1.0
2,2,2,1.0
4,2,4,1.0
1,8,1,1.0
6,8,6,1.0
3,8,3,1.0
2,2,2,1.0
0,0,0,1.0
8,8,8,1.0
4,8,4,1.0
5,8,5,1.0
0,0,0,1.0
4,8,4,1.0
9,2,7,1.0
2,2,2,1.0
1,8,1,1.0
7,2,7,1.0
4,2,4,1.0
4,2,4,1.0
2,2,2,1.0
2,2,2,1.0
0,2,0,1.0
6,2,6,1.0
0,8,0,1.0
1,8,1,1.0
9,8,9,1.0
6,5,6,1.0
4,2,4,1.0
0,8,0,1.0
4,2,4,1.0
6,8,6,1.0
5,8,5,1.0
7,2,7,1.0
2,2,2,1.0
5,8,5,1.0
7,2,7,1.0
6,8,6,1.0
9,8,9,1.0
2,2,2,1.0
7,2,7,1.0
3,3,3,1.0
9,8,9,1.0
1,8,1,1.0
7,2,7,1.0
7,8,7,1.0
6,8,6,1.0
4,8,4,1.0
1,8,1,1.0
0,8,0,1.0
8,8,8,1.0
1,8,1,1.0
0,0,0,1.0
8,8,8,1.0
7,2,7,1.0
2,2,2,1.0
4,8,4,1.0
0,0,0,1.0
4,8,4,1.0
2,2,2,1.0
0,2,0,1.0
3,8,3,1.0
1,8,1,1.0
9,8,9,1.0
7,2,7,1.0
8,8,8,1.0
7,8,7,1.0
2,2,2,1.0
1,8,1,1.0
5,8,5,1.0
2,2,2,1.0
9,8,9,1.0
2,2,2,1.0
5,5,5,1.0
5,5,5,1.0
2,2,2,1.0
6,8,6,1.0
0,2,0,1.0
3,2,3,1.0
1,8,1,1.0
9,8,9,1.0
5,8,5,1.0
7,2,7,1.0
6,6,6,1.0
1,8,1,1.0
6,8,6,1.0
2,2,2,1.0
5,8,5,1.0
0,8,0,1.0
6,8,6,1.0
1,8,1,1.0
6,8,6,1.0
8,8,8,1.0
0,0,0,1.0
6,2,6,1.0
7,2,7,1.0
9,8,9,1.0
2,2,2,1.0
9,8,9,1.0
8,8,8,1.0
9,8,9,1.0
5,5,5,1.0
3,8,3,1.0
0,0,0,1.0
9,8,9,1.0
8,8,8,1.0
1,8,1,1.0
1,8,1,1.0
8,8,8,1.0
2,2,2,1.0
9,8,9,1.0
3,3,3,1.0
6,8,6,1.0
7,8,7,1.0
3,3,3,1.0
9,8,9,1.0
0,0,0,1.0
9,8,9,1.0
4,8,4,1.0
2,2,2,1.0
0,8,0,1.0
0,0,0,1.0
6,2,6,1.0
3,2,3,1.0
8,8,8,1.0
4,2,4,1.0
4,2,4,1.0
9,8,9,1.0
1,8,1,1.0
2,2,2,1.0
7,2,7,1.0
0,0,0,1.0
6,6,6,1.0
4,8,4,1.0
7,2,7,1.0
3,8,3,1.0
7,8,7,1.0
3,8,3,1.0
4,2,4,1.0
8,8,8,1.0
4,8,4,1.0
7,8,7,1.0
0,2,0,1.0
3,2,3,1.0
8,8,8,1.0
6,2,6,1.0
5,8,5,1.0
1,8,1,1.0
7,2,7,1.0
5,8,5,1.0
2,2,2,1.0
6,8,6,1.0
3,2,3,1.0
0,0,0,1.0
2,2,2,1.0
5,8,5,1.0
3,3,3,1.0
2,2,2,1.0
1,8,1,1.0
5,5,5,1.0
1,8,1,1.0
2,2,2,1.0
3,2,3,1.0
9,8,9,1.0
9,8,9,1.0
8,8,8,1.0
3,3,3,1.0
4,8,4,1.0
8,2,8,1.0
1,8,1,1.0
9,2,9,1.0
1,8,1,1.0
4,4,4,1.0
0,0,0,1.0
8,8,8,1.0
2,2,2,1.0
6,2,6,1.0
1,2,1,1.0
4,8,4,1.0
6,8,6,1.0
0,2,0,1.0
6,2,6,1.0
8,8,8,1.0
1,8,1,1.0
5,5,5,1.0
2,2,2,1.0
0,8,0,1.0
5,8,5,1.0
8,8,8,1.0
0,2,0,1.0
7,8,7,1.0
9,8,9,1.0
2,2,2,1.0
1,8,1,1.0
2,2,2,1.0
3,8,3,1.0
3,3,3,1.0
3,3,3,1.0
2,2,2,1.0
2,2,2,1.0
7,8,7,1.0
8,8,8,1.0
7,8,7,1.0
4,8,4,1.0
1,8,1,1.0
1,8,1,1.0
6,8,6,1.0
8,8,8,1.0
8,2,8,1.0
3,8,3,1.0
6,6,6,1.0
1,8,1,1.0
4,2,4,1.0
6,2,6,1.0
0,2,0,1.0
3,8,3,1.0
4,8,4,1.0
3,3,3,1.0
0,2,0,1.0
5,2,5,1.0
5,8,5,1.0
3,3,3,1.0
0,2,0,1.0
6,2,6,1.0
4,2,4,1.0
1,2,1,1.0
5,8,5,1.0
6,8,6,1.0
6,8,6,1.0
1,8,1,1.0
1,2,1,1.0
3,8,3,1.0
4,5,4,1.0
0,0,0,1.0
2,2,2,1.0
1,8,1,1.0
3,8,3,1.0
2,2,2,1.0
2,2,2,1.0
1,8,1,1.0
7,2,7,1.0
4,8,4,1.0
9,8,9,1.0
7,2,7,1.0
7,8,7,1.0
7,8,7,1.0
2,2,2,1.0
1,8,1,1.0
8,8,8,1.0
1,8,1,1.0
0,0,0,1.0
4,2,4,1.0
7,2,7,1.0
8,8,8,1.0
1,8,1,1.0
7,2,7,1.0
7,2,7,1.0
8,8,8,1.0
2,2,2,1.0
3,2,3,1.0
3,8,3,1.0
0,8,0,1.0
0,8,0,1.0
3,8,3,1.0
5,8,5,1.0
0,0,0,1.0
5,5,5,1.0
5,5,5,1.0
6,2,6,1.0
4,2,4,1.0
4,8,4,1.0
8,8,8,1.0
0,0,0,1.0
0,0,0,1.0
2,8,2,1.0
1,5,1,1.0
1,8,1,1.0
1,8,1,1.0
6,2,6,1.0
8,8,8,1.0
7,2,7,1.0
4,8,4,1.0
2,2,2,1.0
2,2,2,1.0
0,2,0,1.0
1,8,1,1.0
3,3,3,1.0
7,2,7,1.0
7,2,7,1.0
6,8,6,1.0
0,0,0,1.0
1,2,1,1.0
6,2,6,1.0
3,8,3,1.0
8,8,8,1.0
5,5,5,1.0
6,2,6,1.0
4,8,4,1.0
4,8,4,1.0
0,0,0,1.0
6,8,6,1.0
7,2,7,1.0
7,2,7,1.0
4,8,4,1.0
0,8,6,1.0
4,8,4,1.0
4,8,4,1.0
5,8,5,1.0
1,8,1,1.0
6,8,6,1.0
0,2,0,1.0
1,8,1,1.0
4,2,4,1.0
8,8,8,1.0
5,5,5,1.0
2,2,2,1.0
7,2,7,1.0
2,2,2,1.0
3,8,3,1.0
5,8,5,1.0
5,8,5,1.0
5,8,5,1.0
8,8,8,1.0
1,8,1,1.0
1,8,1,1.0
9,2,9,1.0
0,2,0,1.0
3,3,3,1.0
6,2,6,1.0
7,2,7,1.0
0,8,0,1.0
2,2,2,1.0
4,2,4,1.0
2,2,2,1.0
0,2,0,1.0
1,8,1,1.0
9,8,9,1.0
7,2,7,1.0
5,5,5,1.0
4,8,4,1.0
9,2,9,1.0
3,8,9,1.0
2,2,2,1.0
7,8,7,1.0
9,8,9,1.0
3,8,3,1.0
0,0,0,1.0
4,8,4,1.0
1,8,1,1.0
9,8,9,1.0
8,8,8,1.0
9,2,9,1.0
1,8,1,1.0
6,8,6,1.0
9,8,9,1.0
4,8,4,1.0
7,2,7,1.0
4,8,4,1.0
1,2,1,1.0
5,8,5,1.0
0,8,0,1.0
4,2,4,1.0
5,5,5,1.0
9,8,9,1.0
4,8,4,1.0
0,2,0,1.0
6,8,6,1.0
8,8,8,1.0
9,8,9,1.0
9,2,9,1.0
9,8,9,1.0
9,8,9,1.0
6,6,6,1.0
2,2,2,1.0
0,2,0,1.0
7,2,7,1.0
3,8,3,1.0
2,2,2,1.0
3,3,3,1.0
7,2,7,1.0
2,2,2,1.0
1,8,1,1.0
8,8,8,1.0
3,3,3,1.0
6,8,6,1.0
7,2,7,1.0
4,8,4,1.0
3,8,3,1.0
9,8,9,1.0
1,8,1,1.0
1,8,1,1.0
5,3,5,1.0
0,0,0,1.0
5,5,5,1.0
0,0,0,1.0
9,8,9,1.0
2,2,2,1.0
7,2,7,1.0
4,8,4,1.0
5,8,5,1.0
9,8,9,1.0
2,2,2,1.0
7,8,7,1.0
4,8,4,1.0
8,8,8,1.0
3,3,3,1.0
2,2,2,1.0
2,2,2,1.0
0,8,0,1.0
1,8,1,1.0
7,2,7,1.0
9,8,9,1.0
1,8,1,1.0
1,8,1,1.0
2,8,2,1.0
6,8,6,1.0
9,8,9,1.0
4,2,4,1.0
5,5,5,1.0
7,2,7,1.0
2,2,2,1.0
1,8,1,1.0
5,8,5,1.0
6,8,6,1.0
4,8,4,1.0
1,8,1,1.0
7,2,7,1.0
1,8,1,1.0
3,3,3,1.0
4,8,4,1.0
8,8,8,1.0
3,8,3,1.0
6,8,6,1.0
5,8,5,1.0
4,4,4,1.0
5,5,5,1.0
0,8,0,1.0
8,8,8,1.0
3,3,3,1.0
8,8,8,1.0
4,8,4,1.0
5,2,5,1.0
7,8,7,1.0
0,0,0,1.0
8,8,8,1.0
0,2,0,1.0
8,8,8,1.0
9,8,9,1.0
8,8,8,1.0
6,2,6,1.0
8,8,8,1.0
8,8,8,1.0
1,8,1,1.0
3,8,3,1.0
1,8,1,1.0
1,8,1,1.0
0,2,0,1.0
9,8,9,1.0
6,6,6,1.0
1,2,1,1.0
7,2,7,1.0
7,2,7,1.0
2,2,2,1.0
0,0,0,1.0
7,2,7,1.0
0,2,0,1.0
3,3,3,1.0
1,8,1,1.0
7,8,7,1.0
9,8,9,1.0
8,8,8,1.0
7,2,7,1.0
7,8,7,1.0
5,8,5,1.0
7,2,2,1.0
2,8,2,1.0
7,2,7,1.0
1,8,1,1.0
1,8,1,1.0
1,8,1,1.0
4,8,4,1.0
5,5,5,1.0
8,8,8,1.0
8,8,8,1.0
2,2,2,1.0
6,6,6,1.0
6,2,6,1.0
8,8,8,1.0
0,8,0,1.0
9,8,9,1.0
3,3,3,1.0
8,8,8,1.0
5,5,5,1.0
0,2,0,1.0
2,2,2,1.0
4,8,4,1.0
1,8,1,1.0
3,8,3,1.0
6,8,6,1.0
7,8,7,1.0
1,8,1,1.0
5,8,5,1.0
3,8,3,1.0
1,2,1,1.0
1,8,1,1.0
9,8,9,1.0
1,2,1,1.0
1,8,1,1.0
2,2,2,1.0
8,8,8,1.0
8,8,8,1.0
4,2,4,1.0
3,2,3,1.0
9,2,9,1.0
8,8,8,1.0
4,4,4,1.0
2,2,2,1.0
9,8,9,1.0
3,3,3,1.0
2,2,2,1.0
6,8,6,1.0
8,8,8,1.0
9,8,9,1.0
2,2,2,1.0
8,8,8,1.0
6,8,6,1.0
6,8,6,1.0
9,8,9,1.0
7,2,7,1.0
6,6,6,1.0
3,2,3,1.0
0,0,0,1.0
5,5,5,1.0
7,2,7,1.0
2,2,2,1.0
3,3,3,1.0
4,8,4,1.0
9,2,9,1.0
4,8,4,1.0
7,2,7,1.0
1,8,1,1.0
3,3,3,1.0
0,2,0,1.0
6,8,6,1.0
8,8,8,1.0
6,2,6,1.0
9,8,9,1.0
5,8,5,1.0
8,8,8,1.0
3,8,3,1.0
2,2,2,1.0
8,8,8,1.0
5,8,5,1.0
